t,theta,omega
0.666,4.995177872859804,5.377636543826744
0.667,5.000558199113026,5.387040671763549
0.668,5.005947934197808,5.396429724166052
0.669,5.011347063031074,5.405803403317592
0.67,5.016755570231886,5.415161410589777
0.671,5.022173440120523,5.424503446456612
0.672,5.027600656717593,5.433829210508859
0.673,5.033037203743143,5.443138401468599
0.674,5.03848306461579,5.452430717204028
0.675,5.043938222451871,5.46170585474446
0.676,5.049402660064598,5.470963510295555
0.677,5.054876359963238,5.480203379254763
0.678,5.0603593043523025,5.489425156226988
0.679,5.065851475130756,5.498628535040466
0.68,5.071352853891238,5.507813208762871
0.681,5.076863421919301,5.516978869717623
0.682,5.082383160192667,5.52612520950043
0.683,5.087912049380503,5.535251918996033
0.684,5.0934500698427,5.544358688395176
0.685,5.098997201629191,5.553445207211793
0.686,5.104553424479264,5.562511164300398
0.687,5.110118717820907,5.571556247873711
0.688,5.1156930607701625,5.580580145520479
0.689,5.121276432130509,5.589582544223518
0.69,5.12686881039225,5.598563130377974
0.691,5.132470173731927,5.607521589809784
0.692,5.13808050001175,5.616457607794363
0.693,5.143699766779047,5.625370869075485
0.694,5.149327951265733,5.6342610578843875
0.695,5.154965030387796,5.643127857959081
0.696,5.160610980744803,5.651970952563862
0.697,5.166265778619427,5.660790024509035
0.698,5.171929399976993,5.669584756170845
0.699,5.1776018204650445,5.678354829511603
0.7,5.183283015412926,5.68709992610003
0.701,5.1889729598313945,5.695819727131788
0.702,5.19467162841224,5.704513913450219
0.703,5.200378995527938,5.713182165567285
0.704,5.206095035231315,5.7218241636847
0.705,5.211819721255241,5.730439587715264
0.706,5.217553027012337,5.7390281173043824
0.707,5.22329492559471,5.747589431851794
0.708,5.229045389773707,5.756123210533471
0.709,5.234804391999688,5.764629132323727
0.71,5.240571904401831,5.773106876017501
0.711,5.246347898787944,5.781556120252828
0.712,5.252132346644314,5.789976543533504
0.713,5.257925219135571,5.798367824251917
0.714,5.263726487104578,5.806729640712077
0.715,5.269536121072339,5.815061671152805
0.716,5.275354091237937,5.8233635937711155
0.717,5.28118036747849,5.831635086745758
0.718,5.287014919349136,5.83987582826094
0.719,5.292857716083032,5.848085496530218
0.72,5.298708726591392,5.8562637698205515
0.721,5.304567919463534,5.8644103264765235
0.722,5.310435262966961,5.872524844944726
0.723,5.31631072504746,5.880607003798301
0.724,5.322194273329231,5.8886564817616405
0.725,5.328085875115038,5.896672957735244
0.726,5.333985497386386,5.904656110820719
0.727,5.339893106803718,5.912605620345943
0.728,5.345808669706647,5.92052116589036
0.729,5.351732152114206,5.92840242731043
0.73,5.357663519725121,5.936249084765212
0.731,5.36360273791812,5.944060818742089
0.732,5.369549771752257,5.951837310082624
0.733,5.375504585967269,5.959578240008552
0.734,5.381467144983954,5.967283290147899
0.735,5.387437412904581,5.97495214256122
0.736,5.393415353513318,5.982584479767971
0.737,5.399400930276696,5.990179984772991
0.738,5.405394106344089,5.997738341093098
0.739,5.411394844548234,6.005259232783806
0.74,5.417403107405761,6.012742344466143
0.741,5.423418857117766,6.020187361353576
0.742,5.429442055570401,6.0275939692790415
0.743,5.435472664335492,6.034961854722064
0.744,5.44151064467119,6.042290704835983
0.745,5.447555957522642,6.049580207475259
0.746,5.4536085635226925,6.056830051222872
0.747,5.459668422992614,6.064039925417801
0.748,5.465735495942862,6.071209520182586
0.749,5.4718097420738605,6.0783385264509615
0.75,5.477891120776811,6.085426635995563
0.751,5.483979591134537,6.0924735414557025
0.752,5.4900751119223425,6.099478936365207
0.753,5.496177641608916,6.106442515180315
0.754,5.502287138357247,6.113363973307628
0.755,5.508403560025583,6.120243007132117
0.756,5.514526864168399,6.127079314045176
0.757,5.520657008037415,6.1338725924727076
0.758,5.526793948582624,6.140622541903264
0.759,5.532937642453356,6.147328862916211
0.76,5.539088045999373,6.153991257209924
0.761,5.545245115271984,6.16060942763001
0.762,5.551408806025198,6.167183078197552
0.763,5.5575790737168935,6.173711914137369
0.764,5.563755873510029,6.180195641906287
0.765,5.569939160273872,6.186633969221418
0.766,5.57612888858526,6.193026605088446
0.767,5.582325012729893,6.199373259829903
0.768,5.588527486703646,6.205673645113448
0.769,5.594736264213919,6.21192747398013
0.77,5.60095129868101,6.218134460872633
0.771,5.607172543239515,6.224294321663511
0.772,5.613399950739763,6.2304067736833835
0.773,5.619633473749269,6.236471535749112
0.774,5.625873064554226,6.24248832819194
0.775,5.632118675161021,6.248456872885591
0.776,5.63837025729777,6.254376893274324
0.777,5.644627762415899,6.2602481144009365
0.778,5.650891141691738,6.266070262934721
0.779,5.65716034602815,6.271843067199354
0.78,5.663435326056185,6.2775662572007285
0.781,5.6697160321367654,6.283239564654711
0.782,5.676002414362394,6.288862723014829
0.783,5.6822944225588925,6.294435467499883
0.784,5.688592006287172,6.299957535121466
0.785,5.694895114845022,6.305428664711401
0.786,5.701203697268934,6.310848596949081
0.787,5.707517702335947,6.316217074388718
0.788,5.713837078565528,6.3215338414864775
0.789,5.720161774221472,6.326798644627511
0.79,5.726491737313831,6.332011232152873
0.791,5.732826915600873,6.3371713543863235
0.792,5.739167256591064,6.342278763660996
0.793,5.745512707545081,6.347333214345949
0.794,5.7518632154778455,6.3523344628725775
0.795,5.75821872716059,6.357282267760886
0.796,5.764579189122945,6.362176389645616
0.797,5.770944547655057,6.367016591302231
0.798,5.7773147488097285,6.371802637672739
0.799,5.783689738404586,6.376534295891364
0.8,5.7900694620242765,6.381211335310049
0.801,5.79645386502268,6.385833527523789
0.802,5.802842892525159,6.390400646395797
0.803,5.809236489430826,6.394912468082483
0.804,5.815634600414839,6.399368771058253
0.805,5.822037169930717,6.4037693361401224
0.806,5.828444142212689,6.408113946512131
0.807,5.834855461278058,6.412402387749561
0.808,5.841271070929595,6.416634447842951
0.809,5.847690914757958,6.420809917221909
0.81,5.854114936144127,6.424928588778699
0.811,5.86054307826187,6.428990257891622
0.812,5.866975284080233,6.432994722448168
0.813,5.8734114963660495,6.4369417828679465
0.814,5.879851657686469,6.440831242125379
0.815,5.886295710411521,6.444662905772154
0.816,5.892743596716686,6.448436581959453
0.817,5.899195258585502,6.452152081459914
0.818,5.905650637812184,6.4558092176893584
0.819,5.9121096760042695,6.459407806728253
0.82,5.918572314585285,6.46294766734292
0.821,5.925038494797432,6.466428621006481
0.822,5.931508157704296,6.469850491919532
0.823,5.937981244193575,6.473213107030543
0.824,5.944457694979831,6.47651629605599
0.825,5.950937450607253,6.479759891500194
0.826,5.957420451452456,6.482943728674885
0.827,5.963906637727279,6.486067645718471
0.828,5.970395949481621,6.489131483615013
0.829,5.976888326606287,6.492135086212908
0.83,5.9833837088358495,6.4950783002432635
0.831,5.989882035751537,6.4979609753379695
0.832,5.996383246784135,6.500782964047462
0.833,6.002887281216904,6.503544121858175
0.834,6.009394078188521,6.506244307209666
0.835,6.015903576696029,6.508883381511436
0.836,6.0224157155978135,6.511461209159407
0.837,6.028930433616587,6.513977657552089
0.838,6.035447669342394,6.516432597106404
0.839,6.041967361235632,6.51882590127318
0.84,6.048489447630086,6.5211574465523015
0.841,6.055013866735978,6.523427112507525
0.842,6.061540556643034,6.525634781780945
0.843,6.068069455323563,6.527780340107114
0.844,6.074600500635554,6.529863676326809
0.845,6.081133630325778,6.531884682400447
0.846,6.087668782032913,6.5338432534211375
0.847,6.094205893290679,6.535739287627381
0.848,6.100744901530983,6.537572686415402
0.849,6.107285744087077,6.5393433543511135
0.85,6.113828358196735,6.541051199181718
0.851,6.1203726810054295,6.542696131846933
0.852,6.126918649569528,6.544278066489847
0.853,6.133466200859498,6.545796920467394
0.854,6.140015271763125,6.547252614360457
0.855,6.146565799088733,6.548645071983583
0.856,6.1531177195684235,6.54997422039432
0.857,6.1596709698613195,6.55123998990217
0.858,6.166225486556818,6.552442314077149
0.859,6.172781206177852,6.553581129757967
0.86,6.179338065184164,6.554656377059809
0.861,6.18589599997558,6.5556679993817255
0.862,6.192454946895296,6.556615943413634
0.863,6.199014842233173,6.55750015914292
0.864,6.205575622229034,6.558320599860639
0.865,6.212137223075969,6.559077222167322
0.866,6.218699580923647,6.559769985978388
0.867,6.225262631881633,6.560398854529138
0.868,6.231826312022708,6.560963794379367
0.869,6.238390557386197,6.561464775417555
0.87,6.244955303981297,6.561901770864667
0.871,6.2515204877904145,6.562274757277536
0.872,6.2580860447725,6.5625837145518515
0.873,6.26465191086639,6.562828625924731
0.874,6.271218021994149,6.563009477976891
0.875,6.277784314064416,6.563126260634405
0.876,6.284350722975751,6.56317896717006
0.877,6.2909171846199845,6.563167594204296
0.878,6.297483634885563,6.563092141705742
0.879,6.304050009660905,6.562952612991343
0.88,6.310616244837745,6.562749014726075
0.881,6.317182276314487,6.562481356922252
0.882,6.323748039999551,6.562149652938428
0.883,6.330313471814725,6.561753919477883
0.884,6.336878507698506,6.561294176586708
0.885,6.343443083609448,6.560770447651477
0.886,6.350007135529504,6.560182759396515
0.887,6.3565705994673625,6.559531141880753
0.888,6.3631334114617895,6.55881562849419
0.889,6.369695507584955,6.558036255953933
0.89,6.376256823945764,6.557193064299845
0.891,6.382817296693183,6.556286096889786
0.892,6.389376862019558,6.555315400394447
0.893,6.3959354561639294,6.5542810247917895
0.894,6.402493015415338,6.5531830233610835
0.895,6.409049476116134,6.552021452676542
0.896,6.415604774665267,6.550796372600564
0.897,6.422158847521581,6.549507846276576
0.898,6.428711631207095,6.548155940121489
0.899,6.435263062310277,6.54674072381775
0.9,6.441813077489312,6.545262270305015
0.901,6.448361613475362,6.5437206557714225
0.902,6.454908607075817,6.542115959644489
0.903,6.46145399517753,6.540448264581614
0.904,6.467997714750057,6.5387176564602045
0.905,6.474539702848872,6.536924224367419
0.906,6.48107989661858,6.53506806058953
0.907,6.4876182332961205,6.533149260600916
0.908,6.494154650213955,6.531167923052677
0.909,6.500689084803244,6.529124149760875
0.91,6.507221474597016,6.527018045694416
0.911,6.513751757233321,6.524849718962556
0.912,6.520279870458371,6.522619280802049
0.913,6.526805752129671,6.520326845563936
0.914,6.533329340219136,6.517972530699974
0.915,6.5398505728161895,6.515556456748711
0.916,6.546369388130855,6.513078747321211
0.917,6.552885724496827,6.510539529086433
0.918,6.5593995203745346,6.507938931756256
0.919,6.565910714354183,6.505277088070177
0.92,6.572419245158781,6.502554133779656
0.921,6.578925051647161,6.499770207632136
0.922,6.585428072816969,6.496925451354729
0.923,6.591928247807649,6.49402000963757
0.924,6.59842551590341,6.491054030116854
0.925,6.60491981653617,6.488027663357546
0.926,6.611411089288485,6.484941062835779
0.927,6.617899273896467,6.481794384920934
0.928,6.624384310252673,6.478587788857414
0.929,6.630866138408987,6.475321436746115
0.93,6.637344698579471,6.471995493525588
0.931,6.643819931143213,6.468610126952912
0.932,6.650291776647138,6.465165507584268
0.933,6.656760175808814,6.461661808755226
0.934,6.663225069519231,6.458099206560747
0.935,6.6696863988455615,6.454477879834906
0.936,6.676144105033903,6.450798010130333
0.937,6.682598129511995,6.447059781697387
0.938,6.689048413891921,6.443263381463063
0.939,6.6954948999727835,6.439408999009627
0.94,6.701937529743362,6.435496826553006
0.941,6.708376245384749,6.431527058920908
0.942,6.714810989272963,6.427499893530706
0.943,6.721241703981536,6.423415530367068
0.944,6.727668332284088,6.419274171959347
0.945,6.734090817156866,6.41507602335874
0.946,6.7405091017812735,6.410821292115209
0.947,6.746923129546367,6.40651018825418
0.948,6.753332844051333,6.402142924253021
0.949,6.759738189107942,6.397719715017295
0.95,6.766139108742978,6.393240777856809
0.951,6.7725355472006425,6.388706332461452
0.952,6.778927448944938,6.384116600876832
0.953,6.785314758662022,6.379471807479713
0.954,6.791697421262542,6.374772178953256
0.955,6.798075381883944,6.370017944262081
0.956,6.804448585892749,6.3652093346271394
0.957,6.810816978886818,6.360346583500409
0.958,6.817180506697579,6.355429926539414
0.959,6.823539115392235,6.350459601581585
0.96,6.829892751275947,6.345435848618445
0.961,6.836241360893988,6.340358909769644
0.962,6.8425848910338685,6.335229029256838
0.963,6.848923288727446,6.330046453377422
0.964,6.855256501252997,6.3248114304781184
0.965,6.86158447613727,6.319524210928425
0.966,6.8679071611575075,6.314185047093936
0.967,6.874224504343444,6.308794193309528
0.968,6.880536453979276,6.303351905852429
0.969,6.886842958605604,6.297858442915165
0.97,6.893143967021354,6.292314064578398
0.971,6.8994394282856595,6.286719032783654
0.972,6.905729291719727,6.281073611305946
0.973,6.912013506908671,6.275378065726305
0.974,6.918292023703318,6.26963266340421
0.975,6.9245647922219895,6.263837673449942
0.976,6.930831762852252,6.257993366696842
0.977,6.937092886252639,6.252100015673503
0.978,6.943348113354351,6.246157894575883
0.979,6.94959739536292,6.240167279239349
0.98,6.9558406837598525,6.234128447110667
0.981,6.96207793030424,6.22804167721992
0.982,6.968309087034342,6.22190725015239
0.983,6.974534106269147,6.215725448020377
0.984,6.980752940609894,6.209496554434983
0.985,6.986965542941577,6.203220854477856
0.986,6.9931718664344125,6.1968986346729045
0.987,6.999371864545286,6.190530182957972
0.988,7.005565491019164,6.184115788656503
0.989,7.011752699890479,6.1776557424491765
0.99,7.017933445484494,6.1711503363455344
0.991,7.024107682418625,6.164599863655597
0.992,7.030275365603743,6.1580046189614706
0.993,7.036436450245453,6.151364898088962
0.994,7.042590891845329,6.144680998079193
0.995,7.048738646202137,6.137953217160217
0.996,7.054879669413022,6.131181854718669
0.997,7.061013917874661,6.124367211271409
0.998,7.067141348284402,6.117509588437206
0.999,7.073261917641361,6.110609288908441
1.0,7.079375583247498,6.1036666164228475
1.001,7.085482302708663,6.096681875735276
1.002,7.091582033935613,6.089655372589512
1.003,7.097674735145001,6.0825874136901295
1.004,7.10376036486034,6.075478306674399
1.005,7.10983888191293,6.068328360084243
1.006,7.115910245442772,6.06113788333825
1.007,7.121974414899439,6.053907186703755
1.008,7.128031350042924,6.046636581268977
1.009,7.134081010944468,6.039326378915231
1.01,7.140123357987345,6.031976892289208
1.011,7.146158351867634,6.024588434775344
1.012,7.152185953594957,6.017161320468256
1.013,7.1582061244931845,6.009695864145269
1.014,7.164218826201124,6.002192381239032
1.015,7.170224020673173,5.99465118781023
1.016,7.176221670179946,5.987072600520381
1.017,7.18221173730888,5.979456936604749
1.018,7.188194184964805,5.971804513845342
1.019,7.19416897637049,5.964115650544033
1.02,7.200136075067168,5.956390665495784
1.021,7.206095444915025,5.948629877961981
1.022,7.212047050093669,5.940833607643894
1.023,7.217990855102568,5.933002174656252
1.024,7.223926824761465,5.925135899500945
1.025,7.229854924210765,5.9172351030408485
1.026,7.235775118911898,5.909300106473786
1.027,7.241687374647651,5.901331231306618
1.028,7.247591657522479,5.89332879932947
1.029,7.253487933962787,5.8852931325901
1.03,7.259376170717191,5.877224553368411
1.031,7.265256334856747,5.869123384151105
1.032,7.271128393775158,5.860989947606486
1.033,7.276992315188958,5.852824566559415
1.034,7.282848067137668,5.844627563966423
1.035,7.288695617983925,5.836399262890969
1.036,7.2945349364135925,5.8281399864788686
1.037,7.300365991435841,5.819850057933881
1.038,7.306188752383207,5.8115298004934575
1.039,7.312003188911625,5.803179537404657
1.04,7.3178092710004385,5.794799591900233
1.041,7.323606968952387,5.786390287174894
1.042,7.329396253393563,5.777951946361727
1.043,7.335177095273358,5.769484892508811
1.044,7.34094946586437,5.760989448556001
1.045,7.3467133367623,5.752465937311888
1.046,7.352468679885817,5.743914681430951
1.047,7.358215467476408,5.735336003390888
1.048,7.363953672098199,5.726730225470132
1.049,7.369683266637754,5.718097669725558
1.05,7.375404224303856,5.7094386579703755
1.051,7.3811165186272625,5.700753511752221
1.052,7.3868201234604385,5.692042552331435
1.053,7.39251501297727,5.683306100659537
1.054,7.398201161672756,5.6745444773579
1.055,7.403878544362677,5.665758002696621
1.056,7.409547136183244,5.6569469965735895
1.057,7.415206912590724,5.648111778493759
1.058,7.4208578493610515,5.639252667548623
1.059,7.42649992258941,5.630369982395891
1.06,7.4321331086898015,5.62146404123937
